x1,x2,x3,x4,y
0.9889984,39.981,0.3230594,53.1664,0
2.019997,60.583,-0.1817394,67.24284,0
1.511002,56.244,-0.3281933,59.88739,0
2.315498,15.3867,0.3265976,141.6654,0
12.36299,43.218,0.4025314,151.2648,0
2.940201,22.3127,0.2654848,90.60288,0
6.016006,-1.279999,0.3357064,45.6846,0
6.016006,-1.279999,0.3357064,45.6846,0
0.07170105,38.8222,0.4847015,24.03571,0
2.10199,10.366,0.401028,126.7347,0
0.04530334,19.9017,-0.45077,20.19867,0
2.168999,32.02801,-0.0779062,70.36301,0
2.522598,59.1129,0.3144298,74.66972,0
4.215698,21.41,0.4980062,140.0613,0
0.2663994,51.5154,-0.183699,156.607,0
7.418602,32.0051,0.5083963,150.894,0
0.5429993,5.331993,0.2955087,94.95903,0
18.014,18.14201,-0.2077615,60.46693,0
7.253006,7.768997,0.2720733,114.5232,0
0.3730164,55.42001,-0.2082808,40.84504,0
5.431,17.848,0.1809551,142.2834,0
1.439899,30.5622,0.5045205,109.7853,0
13.7101,27.3451,0.1807046,86.85924,0
0.270195,34.1053,0.1935744,41.69925,0
2.560501,48.9145,0.1901649,70.01419,0
1.030502,20.96651,-0.1670262,68.05859,0
0.2289963,20.16199,0.3509604,32.95399,0
0.2476959,40.9739,0.3393634,33.50332,0
0.2476959,40.9739,0.3393634,33.50332,0
4.430901,7.639496,-0.5016637,165.0858,0
3.024796,19.1505,0.2332264,137.073,0
3.024796,19.1505,0.2332264,137.073,0
4.971802,19.9206,-0.5063443,155.3463,0
0.7376022,27.62431,-0.1255268,49.34859,0
0.3604965,17.7914,0.2583212,29.87228,0
0.8252029,19.6728,-0.2118253,52.36164,0
0.006004333,24.55601,0.230277,29.19661,0
0.667305,26.85281,-0.2198686,40.01282,0
1.033997,12.666,0.1930974,54.24033,0
1.690804,39.3965,0.1330657,69.61593,0
1.690804,39.3965,0.1330657,69.61593,0
3.531097,23.7274,-0.2674004,83.55779,0
3.909973,97.62396,0.1616911,83.06889,0
2.003006,11.386,0.3446825,140.1767,0
3.199097,12.2025,0.4942853,140.0009,0
0.1799927,19.64499,0.2072252,30.71275,0
4.54599,5.082001,0.2847727,88.93843,0
4.54599,5.082001,0.2847727,88.93843,0
0.654007,67.90999,0.1520237,76.84505,0
2.666496,11.296,0.2995481,76.13916,0
2.666496,11.296,0.2995481,76.13916,0
2.666496,11.296,0.2995481,76.13916,0
3.829002,13.006,0.3251561,102.5809,0
1.979897,31.7289,0.2547146,124.3671,0
1.202904,15.52831,0.2425855,56.62989,0
1.202904,15.52831,0.2425855,56.62989,0
1.202904,15.52831,0.2425855,56.62989,0
1.202904,15.52831,0.2425855,56.62989,0
1.255005,45.52701,-0.1316628,63.27398,0
1.162697,51.23309,0.2513631,55.64386,0
2.1614,15.0246,0.3549687,94.96452,0
0.1789856,42.12,0.2481173,22.51682,0
0.9743004,29.0861,0.2157764,19.89105,0
1.149403,32.2327,0.3643425,67.63012,0
2.059105,18.5093,-0.4157997,71.68688,0
0.6949921,18.16501,-0.2761476,47.85717,0
2.097603,14.2117,0.5669537,91.9707,0
0.513401,18.9196,0.1071049,46.44816,0
0.8287964,47.4079,-0.2287338,49.5491,0
2.783897,11.5158,0.2461593,98.99931,0
3.252098,8.552002,0.3137243,81.66537,0
3.252098,8.552002,0.3137243,81.66537,0
8.420006,22.723,0.5108386,159.4745,0
3.2612,12.612,-0.356975,79.40215,0
2.016205,26.729,0.4362176,160.911,0
0.07949829,42.1959,0.3435672,17.99588,0
0.07949829,42.1959,0.3435672,17.99588,0
2.792999,4.661011,0.2094925,98.54063,0
0.1119995,56.304,-0.272213,39.39758,0
0.7189941,43.61998,-0.1508705,53.07027,0
1.712997,20.35001,0.4233853,67.24834,0
2.915001,49.01201,-0.1071036,72.39552,0
0.3775024,13.2711,0.1099422,41.39986,0
1.014,31.83299,0.1568833,53.17189,0
16.3638,25.9408,-0.1626143,130.7366,0
1.743702,12.4385,0.1431325,67.33074,0
1.383499,26.6763,-0.3305996,41.68002,0
17.38,26.50999,0.395875,52.13642,0
17.38,26.50999,0.395875,52.13642,0
4.727203,29.7755,0.2610549,92.71778,0
1.180099,20.003,0.3397251,81.78622,0
1.1208,116.5322,0.3992089,58.14328,0
0.4457016,27.2629,0.1900294,56.26734,0
1.097099,6.6819,0.2446396,129.4951,0
0.4869995,60.13701,0.3267698,42.73198,0
6.748993,14.35599,0.2640934,121.464,0
3.581993,17.8772,0.2070279,68.81667,0
1.231995,31.52899,0.4743175,169.0272,0
1.613495,70.7616,0.2841436,60.95033,0
8.184006,10.418,0.1685126,109.5848,0
0.8830032,67.438,0.1231396,51.42779,0
0.3286057,16.812,0.5282401,39.97437,0
0.3286057,16.812,0.5282401,39.97437,0
1.72699,6.679993,0.2604151,79.44061,0
15.0471,30.8681,0.2352205,85.67269,0
1.004799,17.5468,-0.2253305,60.88167,0
2.266998,15.914,0.3287694,94.55253,0
0.2304001,53.9956,0.3192582,18.7512,0
13.7342,26.284,0.462804,89.72121,0
5.223602,34.07661,-0.3018339,148.1364,0
3.376205,5.998703,0.1577843,75.99084,0
3.432297,22.9907,0.5196133,87.90295,0
0.2230072,37.505,0.4443334,31.90478,0
18.659,-7.402298,0.3536012,83.6347,0
9.7658,26.5026,0.2064514,133.7414,0
3.626602,5.132599,0.1617403,93.94003,0
3.626602,5.132599,0.1617403,93.94003,0
3.915398,26.7221,-0.2548007,135.0542,0
0.4395027,26.8323,0.3092086,44.36347,0
0.4395027,26.8323,0.3092086,44.36347,0
4.174988,20.923,0.1258276,94.50034,0
1.418301,39.1437,-0.1766129,60.40101,0
17.0962,33.0326,-0.2679108,45.09682,0
1.364296,18.7126,0.4697345,123.274,0
1.347,24.31599,0.3441967,59.32982,0
1.382004,20.548,-0.2120029,53.19112,0
19.9828,16.1338,0.3127261,38.60105,0
1.383995,14.183,-0.2643191,49.94736,0
8.334999,18.117,0.3308338,126.4463,0
8.334999,18.117,0.3308338,126.4463,0
1.475006,20.325,0.1733856,60.88716,0
0.1407013,27.6655,0.3386005,44.4596,0
2.495499,36.28699,-0.3062735,88.94667,0
1.39299,66.39699,0.1236117,58.76402,0
1.899101,35.1747,-0.4725233,94.55253,0
1.574997,11.38501,0.3377198,148.2737,0
13.70999,14.642,0.4640114,102.9462,0
0.8927002,12.9079,-0.1094871,44.93752,0
1.203602,25.0873,0.2383061,68.10529,0
0.404007,27.91901,0.1598439,63.34813,0
1.578003,14.02899,0.4076683,128.5887,0
1.578003,14.02899,0.4076683,128.5887,0
0.1410065,45.47501,-0.4357285,29.11147,0
1.447903,111.1118,0.1639594,73.9913,0
6.103996,20.119,0.1045749,119.0085,0
6.537003,30.272,0.2119538,121.1728,0
0.8710022,21.956,0.2128681,53.11421,0
1.7276,23.2091,0.1491394,64.20782,0
3.683998,14.55399,0.4052896,161.1994,0
0.327301,10.0371,0.1961788,29.897,0
3.808006,28.853,-0.08554829,57.62142,0
3.808006,28.853,-0.08554829,57.62142,0
0.07849884,33.7707,0.4172171,19.76196,0
0.07849884,33.7707,0.4172171,19.76196,0
0.9508057,29.1338,0.6463499,165.6544,0
3.125099,39.71291,0.4957463,145.9089,0
3.125099,39.71291,0.4957463,145.9089,0
6.214905,33.1156,0.2477802,96.48341,0
0.7766953,6.3088,-0.2840644,49.98856,0
3.108902,30.4731,-0.4044829,124.8615,0
15.868,47.989,0.3958898,62.62028,0
1.899002,60.464,0.2871294,109.2497,0
0.2830048,52.55501,0.2214848,43.55322,0
21.55901,21.229,-0.2854161,43.46258,0
21.55901,21.229,-0.2854161,43.46258,0
0.3097992,30.111,0.2197033,37.94186,0
2.810001,24.6503,0.2096203,60.68116,0
13.6548,19.7567,0.5507168,167.1293,0
13.6548,19.7567,0.5507168,167.1293,0
0.9612045,7.037903,0.5043091,60.21973,0
0.9612045,7.037903,0.5043091,60.21973,0
0.7018967,20.7745,0.5091069,138.883,0
4.509003,27.74799,-0.2835419,102.8281,0
0.2109985,10.81,-0.2409491,33.91257,0
0.2574005,25.7185,0.3698951,27.59533,0
1.068398,18.4025,0.4284436,55.41039,0
1.274399,12.7853,-0.1686627,60.88441,0
0.1429901,43.73,0.2211713,36.64271,0
0.1429901,43.73,0.2211713,36.64271,0
0.6069946,40.461,0.3482151,48.01099,0
0.6069946,40.461,0.3482151,48.01099,0
1.834198,32.3669,0.3089896,75.1339,0
15.05301,27.019,0.3231499,115.1028,0
0.3985062,45.8038,-0.1752683,38.68895,0
1.675301,15.1716,0.4194354,158.4225,0
1.527397,28.49619,0.3490331,61.57381,0
1.527397,28.49619,0.3490331,61.57381,0
4.836998,14.557,0.4156014,125.4328,0
3.150299,20.9964,0.2994595,154.0142,0
0.3570938,20.4901,0.2135013,35.22545,0
0.4420013,56.728,0.3057971,141.127,0
0.6192017,15.0229,-0.2335088,43.10826,0
0.8295021,41.7923,-0.2197502,50.44999,0
0.9960022,25.32399,0.2273375,52.97963,0
0.1151009,38.8191,-0.1523537,25.1426,0
6.746902,21.5773,0.2397515,108.0687,0
4.162895,11.9812,0.2337846,131.3326,0
3.024101,12.92191,0.513326,136.2765,0
0.02539825,19.1865,0.1924833,33.42641,0
1.584999,16.531,-0.07980346,66.24582,0
1.572906,8.683907,-0.1932584,123.6558,0
5.373093,20.8181,0.2838393,138.0179,0
0.7149963,61.631,-0.1568777,47.5523,0
6.707001,31.81299,0.2662333,130.7366,0
4.186104,25.6946,0.2663229,36.26917,0
13.7618,32.812,0.3675606,117.1023,0
1.908901,20.7966,0.4429628,155.6072,0
5.359993,33.28999,0.2303958,132.8734,0
1.196396,14.01479,-0.1341874,70.39597,0
3.6493,1.4077,0.2400398,128.4047,0
0.9466019,24.2861,0.4103826,108.8652,0
16.5944,23.08569,0.2978462,65.16914,0
0.06909943,32.117,-0.245762,23.2639,0
0.7949982,5.903,0.4574114,135.7162,0
0.4029999,25.1401,-0.4271223,132.1511,0
2.312195,31.8933,-0.2336929,70.2449,0
2.273003,10.503,-0.2596783,115.3939,0
2.521599,34.4793,0.4206717,169.192,0
0.2870026,35.683,0.2272409,32.2948,0
10.121,29.247,0.2041441,33.48684,0
0.07400513,21.192,0.1473693,99.85626,0
0.4216003,16.9968,-0.1864043,39.88098,0
12.99519,17.9712,0.3385179,44.53101,0
0.3139954,71.41699,0.235101,42.63859,0
2.706795,25.325,-0.295999,69.47036,0
0.2340012,21.81,-0.2644649,34.02518,0
0.2340012,21.81,-0.2644649,34.02518,0
2.855904,21.25481,-0.178768,106.9563,0
1.236198,16.7684,0.5142733,147.7656,0
1.236198,16.7684,0.5142733,147.7656,0
1.236198,16.7684,0.5142733,147.7656,0
1.236198,16.7684,0.5142733,147.7656,0
5.593704,11.157,-0.3104983,146.3978,0
4.4403,9.659698,0.200223,78.49302,0
6.27298,26.14301,0.3403525,115.2703,0
3.984703,27.27821,0.3540927,161.0867,0
3.984703,27.27821,0.3540927,161.0867,0
2.238197,45.9044,0.4947123,100.7462,0
5.780998,12.2288,-0.3837605,85.17555,0
9.593498,21.7289,-0.23911,48.96956,0
13.7112,24.8202,0.4094212,136.1584,0
1.382004,5.900002,0.351616,100.2325,0
0.4347992,16.6207,0.1600233,46.8574,0
1.243004,35.99701,0.209847,62.61478,0
4.588501,13.413,0.3194324,118.5745,0
5.202103,40.6115,-0.2196672,165.1023,0
0.3971939,18.8118,0.1642207,39.21904,0
0.5690002,34.76601,-0.287302,43.78393,0
3.8209,32.9211,-0.3047015,77.90799,0
0.1860046,56.242,0.6477804,19.51476,0
13.7102,18.8469,0.3315081,148.043,0
0.102005,32.505,0.5091633,19.32525,0
0.2238998,24.6018,-0.2416664,33.7258,0
16.2738,20.5683,0.5786188,29.48775,0
18.137,20.356,0.2706157,68.40467,0
56.711,13.7936,-0.2880056,122.2495,0
18.19,10.33699,0.3400671,80.52827,0
20.8777,16.99081,0.2538972,140.4459,0
19.3715,14.8425,-0.4678446,161.1801,0
17.27698,103.343,-0.3017567,52.27649,0
23.985,33.06599,0.2053459,30.21561,0
10.1942,18.4884,0.4789184,130.6569,0
17.884,22.4913,0.3745481,97.57107,0
16.7469,20.9312,-0.2211698,42.97368,0
21.85101,31.95801,0.6314304,162.8885,0
16.93201,69.18701,0.5027866,48.4889,0
17.38999,50.23901,0.1491477,54.20462,0
14.4407,46.1956,-0.1885268,68.77272,0
17.759,40.495,0.1780586,64.26002,0
19.39799,23.67,0.3056395,74.96361,0
20.0801,2.188103,-0.3629304,93.42367,0
20.5001,25.9575,0.2872465,75.05699,0
19.7872,30.4872,0.4327567,86.9691,0
20.2087,25.4699,0.3097719,155.8901,0
15.8835,17.8535,-0.3077562,50.51041,0
20.7386,39.2006,0.1496568,100.2078,0
18.5735,21.4385,0.2541655,108.8048,0
17.2,29.3,0.5152507,114.8583,0
16.7087,16.4388,0.366166,41.51247,0
17.9766,25.5698,0.2424296,64.49622,0
17.62401,18.203,0.2412547,129.1792,0
16.0863,42.7413,-0.5216091,23.69238,0
16.839,40.399,0.1990591,47.98077,0
16.6608,35.91579,0.1388759,39.57885,0
17.0393,14.1303,0.359251,119.3381,0
20.29201,22.649,0.2225532,133.6233,0
23.69699,42.48599,0.5907081,164.3827,0
21.35889,27.05389,-0.3912686,122.0682,0
18.1809,4.894402,-0.3343244,76.52644,0
19.7724,8.180901,-0.1344382,90.6276,0
17.6137,22.0237,-0.1376667,61.02724,0
20.1884,32.7854,-0.4704947,169.1371,0
18.73201,66.563,0.5212641,151.6796,0
17.084,12.1095,0.08751517,47.53582,0
88.11691,24.0691,0.2427636,61.29091,0
16.67059,26.2697,0.1254122,111.6722,0
15.7323,26.3684,0.4655942,167.0991,0
18.2486,26.4371,0.1959892,66.86107,0
17.3356,13.5846,-0.1741217,52.17487,0
18.28,40.62601,0.2911045,59.6759,0
16.4968,32.2076,-0.2044781,36.41474,0
15.0615,26.8415,0.1225027,105.0364,0
16.253,33.45,-0.4988348,27.72717,0
74.0706,45.45461,0.5283472,142.7778,0
16.839,23.559,-0.2446343,48.27466,0
16.3477,18.0016,0.3259448,34.1323,0
18.2504,15.8016,-0.1479999,72.62348,0
17.09399,71.125,0.2230584,49.72213,0
19.14199,26.195,0.2579345,77.57015,0
20.54701,30.53,0.4542756,152.6738,0
16.922,25.471,-0.1698181,47.34081,0
15.9923,54.443,-0.1179382,6.572671,0
16.52,12.383,0.1869449,38.89769,0
17.4842,17.91769,0.4327088,130.9096,0
27.0893,9.833496,0.199832,95.82971,0
9.341003,28.638,0.4182061,153.3495,0
16.65611,15.9651,0.2331156,62.51865,0
18.43799,38.741,-0.2353184,55.14946,0
16.272,85.01501,0.1476664,37.0547,0
19.74239,26.6354,-0.401555,100.3864,0
20.5079,24.2746,0.3588553,117.4319,0
18.88599,3.817001,0.4008131,85.53811,0
19.9311,21.7784,-0.2671015,99.23827,0
16.2511,28.8541,0.279633,26.26871,0
15.9519,30.6872,0.6338447,27.73266,0
17.1625,29.2339,-0.2872875,50.91966,0
16.05579,20.8778,-0.2278764,64.82582,0
20.343,14.539,-0.2081178,99.41131,0
18.347,52.052,-0.07323498,64.32044,0
17.64101,25.46501,0.2383423,58.68711,0
18.535,30.08099,0.122794,68.02014,0
16.67101,37.813,0.1662114,40.38911,0
16.9725,38.0545,-0.08694035,48.71687,0
18.97791,25.6299,0.1452201,124.5209,0
17.9573,28.8123,0.3409569,70.65415,0
18.8197,10.2658,0.6071162,158.7082,0
16.6138,38.1748,0.2970484,39.70245,0
18.423,13.65601,0.306841,67.34997,0
17.92001,85.54102,0.1701068,60.43671,0
16.02049,26.36929,-0.6105515,21.40993,0
19.90099,22.952,0.4891818,154.6761,0
21.38499,38.98199,0.3519655,134.4308,0
13.3983,24.3846,0.2501529,22.58824,0
20.739,13.349,0.2809595,91.72625,0
19.1818,11.7048,-0.2207692,81.37698,0
17.38461,28.2311,-0.293258,54.84733,0
16.837,42.2317,0.04341903,44.32776,0
17.146,20.54001,0.2428524,51.6585,0
16.0275,8.836494,-0.1814096,10.84092,0
16.353,82.95299,0.2157287,96.80202,0
17.2551,24.99741,-0.1438325,51.55962,0
18.6401,50.8892,-0.252253,94.22018,0
26.39099,68.11798,0.3192393,113.5592,0
19.12799,-5.779007,0.2231135,129.4676,0
18.03999,29.68898,0.06311709,64.0705,0
19.0742,36.4902,0.4335078,158.667,0
17.0836,18.792,0.2542179,55.28405,0
16.7379,26.6082,-0.2210322,44.22889,0
18.33902,54.52002,0.312212,64.74342,0
15.9145,27.8526,0.4018833,31.13024,0
16.766,19.89101,0.1845704,47.51659,0
14.22899,18.05699,0.2158178,56.24811,0
20.1138,39.5327,0.4977686,133.0547,0
19.2978,23.8738,0.1632868,76.47425,0
26.39899,11.637,0.3841753,97.33486,0
22.3969,16.5209,0.1441002,125.4328,0
18.0364,29.7208,-0.1097197,77.9437,0
97.52399,53.31701,-0.1564887,50.98283,0
20.957,14.71001,-0.2621599,93.56924,0
18.4945,36.2111,-0.2638647,135.252,0
13.22699,18.17299,0.3850706,152.8331,0
16.669,36.669,0.2627985,40.24353,0
17.802,14.134,0.1995319,61.35683,0
19.0911,17.2016,0.3647936,106.3355,0
16.763,48.34302,0.1238872,43.1632,0
14.1993,42.9869,0.3651359,101.7707,0
20.8325,19.0145,0.4230873,147.6475,0
19.99399,25.27802,0.4137044,139.4543,0
16.70499,45.80399,-0.1783701,42.60838,0
20.951,11.75301,0.4839759,130.4591,0
19.3223,14.4155,-0.2266008,116.8002,0
17.029,34.8582,0.1385871,48.02197,0
27.48602,64.354,0.1567126,116.7068,0
19.32001,30.162,0.4159679,108.7251,0
16.5233,41.6803,-0.1523626,37.96109,0
14.317,13.976,0.3881683,154.4015,0
14.3815,30.8005,0.4312799,122.3896,0
18.008,77.27399,0.203721,64.92744,0
18.893,6.501904,0.1664855,82.61295,0
15.7042,22.4752,0.3530487,89.3312,0
16.90599,16.739,0.2596488,43.51202,0
11.415,10.381,0.4684139,135.1202,0
20.11,9.521988,0.3013448,141.5912,0
21.46802,62.978,-0.1434536,76.26551,0
17.832,49.478,-0.1333318,59.46166,0
17.0274,32.6518,-0.1497154,104.8112,0
23.88601,1.355003,0.5831457,162.136,0
18.31403,53.84302,-0.2793739,65.17189,0
16.37201,65.177,0.2075805,31.88006,0
12.72401,21.676,0.5090646,140.6326,0
18.92101,35.69701,0.3185486,97.78531,0
16.564,31.89301,-0.1711043,39.91669,0
17.6316,19.2676,0.2098951,121.2442,0
17.3181,41.5019,-0.3288708,56.88808,0
17.2646,29.9266,-0.3679846,66.9984,0
25.50601,75.44299,0.3090113,137.1746,0
23.9929,23.8162,-0.432623,161.875,0
16.6088,27.7716,0.1743597,38.55161,0
16.298,44.601,0.6123371,36.77455,0
19.462,16.969,0.1093397,81.86313,0
17.38,63.258,-0.1500535,54.19638,0
17.838,2.121994,-0.202458,80.7892,0
15.8949,22.1829,0.4973951,172.7929,0
16.10799,48.352,-0.1236311,42.01511,0
14.80109,15.9191,0.4520455,22.37125,0
17.47499,41.07401,0.3021778,136.7956,0
16.19701,25.312,0.2659771,24.19501,0
18.548,16.909,-0.1260619,66.55344,0
16.8042,33.0022,0.2724946,123.9908,0
20.545,15.011,0.1652135,83.52758,0
17.32001,52.81702,0.2779654,119.577,0
20.4847,17.8017,0.5913563,152.1492,0
17.8887,22.2487,0.3729219,133.1481,0
17.0659,30.1549,-0.3237816,49.60677,0
17.3632,25.4047,-0.3090727,56.66011,0
22.5659,37.8348,0.2697706,152.4156,0
16.2929,10.4349,-0.2647524,34.73655,0
19.108,29.228,0.2630062,75.54314,0
13.962,27.12099,0.2554636,119.2886,0
14.08002,82.909,-0.2021768,47.14855,0
11.728,24.23399,0.2740437,136.8753,0
17.989,24.345,-0.2742831,54.97368,0
17.754,65.79199,0.2759395,59.25017,0
16.688,65.797,-0.09492946,40.87251,0
15.41301,23.75301,0.3649251,85.13435,0
20.46159,38.8871,0.1891892,93.8082,0
16.33,6.650002,0.35034,30.45731,0
22.6751,28.7373,0.4249743,152.1822,0
21.784,19.896,0.2342436,128.4596,0
16.7632,21.7662,0.362475,125.2186,0
15.2781,16.6541,0.3563065,48.14008,0
17.282,26.60899,0.2055657,52.30671,0
16.91,46.13499,0.1889334,46.76951,0
17.319,33.62,0.1855019,59.3875,0
16.564,15.978,0.2619951,40.35614,0
17.84399,30.304,-0.2587987,63.12016,0
18.6284,24.4407,0.1573239,122.071,0
17.143,18.113,-0.2288434,48.57404,0
17.1897,30.4314,0.1486983,55.20714,0
16.7442,32.2761,0.3945076,42.59739,0
22.412,37.332,0.3555016,138.2843,0
16.351,36.795,-0.1871247,30.41886,0
20.9264,29.91541,-0.1433132,88.50996,0
19.154,31.188,0.4701454,90.29527,0
16.6158,37.9813,-0.190653,42.63585,0
17.7611,21.15141,0.2162853,61.34584,0
12.8988,34.1565,0.3553693,140.7343,0
17.8858,16.3486,-0.34354,91.34173,0
17.861,51.26,0.340988,68.98695,0
19.57098,52.34497,-0.2114799,71.53307,0
19.70261,22.8116,0.2024004,112.9577,0
17.7987,24.82,0.2865463,102.9215,0
19.7608,18.2402,-0.52319,117.0227,0
17.0486,22.9666,0.1781822,63.13665,0
22.1079,37.0903,0.2958458,46.6157,0
17.76898,41.51199,0.2019498,60.70039,0
20.3704,8.733498,0.2201963,147.5349,0
17.37769,20.4287,-0.2084783,98.3621,0
17.0869,18.026,0.5946798,164.2097,0
16.905,45.2933,0.1783191,48.26368,0
16.335,9.311996,0.2732768,18.88853,0
18.2223,29.3688,-0.1654815,73.84299,0
16.0527,2.9338,0.5303337,149.2131,0
17.86,50.14801,-0.3796357,125.6718,0
13.9293,9.838295,0.3134034,114.6249,0
16.356,80.96501,0.2610575,135.0817,0
15.8055,17.0472,0.1515152,165.1051,0
17.1343,15.1214,0.1764972,119.9863,0
16.035,20.975,0.2245935,131.4562,0
15.449,43.158,0.1611383,18.56718,0
17.84399,28.17799,0.1572555,59.20897,0
14.501,13.002,0.5007119,70.34104,0
16.214,44.728,-0.266748,20.61616,0
16.39799,32.41299,0.3285927,140.4294,0
16.95219,2.150299,0.4473808,57.68734,0
15.867,17.665,0.3149874,25.626,0
17.2926,34.9976,0.2062079,53.37239,0
19.11729,14.9861,0.1326325,69.8082,0
15.4832,37.3362,-0.5569025,139.4653,0
16.8036,33.66341,0.2550361,46.99199,0
20.817,3.296997,0.4154443,88.22705,0
18.7172,32.9332,0.4101043,131.9258,0
16.7778,34.1008,0.1606264,52.56763,0
18.48399,58.94299,0.3729713,158.233,0
20.694,33.21899,-0.267168,95.3875,0
21.7585,39.566,0.2434146,152.6821,0
15.1111,14.3339,0.3293382,128.5914,0
18.2771,27.07809,0.3127598,118.0911,0
19.4337,26.7689,-0.2767026,117.3275,0
22.47729,31.7477,0.2103251,91.73174,0
14.88301,53.47601,-0.2977098,11.44793,0
21.313,14.1075,-0.2424336,122.8016,0
18.0622,27.0918,0.4094431,130.19,0
21.0476,3.521797,-0.1898853,83.05241,0
23.03799,29.55299,0.5059338,158.9142,0
17.00299,41.80099,-0.2835247,47.4754,0
17.0194,22.125,0.1987085,123.7656,0
19.75101,2.872009,0.2663952,116.4843,0
17.5845,32.50249,0.3611393,129.2534,0
19.71001,41.177,0.1671591,79.74273,0
17.90199,49.073,0.1830909,58.38773,0
18.3776,59.36561,-0.3234869,65.62508,0
16.818,37.098,0.1893086,56.07233,0
18.935,9.310997,0.25,75.8645,0
18.6568,15.5708,-0.2018404,135.5734,0
17.383,15.811,0.2715956,58.89311,0
16.937,23.284,-0.32614,79.55596,0
17.1768,32.8689,0.4496673,52.35065,0
18.43401,66.12801,0.1231615,73.98306,0
25.226,66.515,-0.2435375,120.4257,0
17.90199,29.045,-0.1805289,63.5816,0
19.5114,25.418,0.1494339,121.3788,0
17.0193,30.0273,0.2263048,48.34333,0
13.42499,33.584,0.4776773,161.1252,0
19.4724,9.513405,0.50647,89.90524,0
20.7604,21.7834,-0.2405536,94.01144,0
21.4601,45.26009,0.2221394,100.3671,0
20.29819,35.59389,-0.2098695,76.21606,0
17.4097,35.6098,-0.165881,87.12566,0
19.4401,15.5811,0.2590045,80.81117,0
21.9221,13.54111,0.2594966,134.1149,0
17.911,47.536,-0.1239111,61.73587,0
27.4763,26.37331,-0.2819978,56.03937,0
19.8004,39.1933,0.3617275,93.07484,0
22.0996,47.6661,0.3922562,139.1165,0
16.795,31.879,-0.202526,44.12177,0
20.2699,36.6978,-0.2123542,103.3143,0
17.8531,19.8581,0.251727,131.4012,0
20.22101,30.36501,0.4186699,138.0838,0
20.9501,33.3541,0.2595856,120.9586,0
15.9514,20.3266,0.4463133,89.31197,0
16.3065,28.4805,0.5098765,94.04166,0
18.45451,20.5675,0.55708,116.704,0
34.192,23.823,0.320504,155.4507,0
20.6012,27.2155,0.726092,174.3419,0
16.97701,46.937,0.4247895,131.1897,0
17.0219,37.4258,0.3077731,50.74113,0
0.9629974,34.27899,0.2245672,52.52918,0
8.61499,13.97299,0.2334965,134.7384,0
8.61499,13.97299,0.2334965,134.7384,0
8.61499,13.97299,0.2334965,134.7384,0
3.548401,13.9896,-0.2274005,149.4795,0
1.875,40.06999,0.4237046,134.9224,0
0.7809906,44.83899,-0.1535724,48.39552,0
5.462997,46.263,-0.3014499,141.4209,0
13.6976,22.7883,0.5867261,179.5139,0
1.787399,15.0092,0.1677307,64.54566,0
3.557102,56.9808,-0.3508953,131.5358,0
1.259403,34.3549,0.208103,148.4468,0
1.259403,34.3549,0.208103,148.4468,0
0.4880066,45.19699,0.3341801,84.93935,0
13.711,36.375,0.3140808,151.5615,0
2.6129,18.3288,0.1222401,73.89243,0
1.813202,33.3599,0.284103,139.1412,0
3.143105,22.3181,0.1772266,101.3065,0
1.877998,41.64999,0.1569728,67.50927,0
13.4209,17.2475,-0.1341932,63.87549,0
5.831497,37.1557,-0.2977141,133.5628,0
13.7239,22.4314,0.3314441,148.5649,0
5.154099,24.8873,0.4624348,142.3081,0
0.1057053,19.1798,0.4603726,28.3946,0
1.839203,29.0812,0.2481142,141.4731,0
0.3560028,22.70599,-0.2582309,34.71733,0
0.2168999,17.2128,-0.2928183,36.37629,0
0.2168999,17.2128,-0.2928183,36.37629,0
0.2168999,17.2128,-0.2928183,36.37629,0
0.4670105,60.336,-0.3997313,41.94644,0
0.08420181,45.8219,0.2898932,19.87732,0
0.08420181,45.8219,0.2898932,19.87732,0
0.3874969,11.1105,-0.3548663,38.69719,0
3.878998,6.662003,0.1875743,121.3046,0
3.878998,6.662003,0.1875743,121.3046,0
6.101906,11.0822,0.2500331,125.507,0
4.257996,22.836,0.5864211,160.7352,0
2.098007,28.15601,0.3278344,144.3021,0
0.09690094,17.7504,0.5302157,24.67567,0
0.649704,33.4913,-0.3674983,50.05722,0
2.1362,14.9019,-0.2447554,93.4374,0
0.3820038,9.949005,0.4448184,37.94186,0
15.3668,38.3873,0.2582603,28.95766,0
1.115807,11.7226,0.3206035,128.5722,0
13.7143,23.58421,0.4015839,101.3697,0
7.556,86.202,0.223141,112.0238,0
0.9810028,16.761,0.242731,59.92859,0
9.017998,24.773,0.2387316,35.19249,0
1.697701,19.6817,-0.2216982,70.19547,0
6.636997,24.6171,-0.1068603,50.12314,0
4.345299,11.26369,0.2220375,41.53994,0
4.234596,31.002,0.1098435,19.55047,0
1.8969,17.444,0.1582029,77.2433,0
0.04200745,33.99501,-0.1623939,20.32502,0
2.958298,19.8429,0.4712285,157.0547,0
5.278694,29.064,0.2753063,89.19936,0
0.2929993,68.66599,0.3989324,138.4958,0
15.745,31.689,0.4317804,135.5761,0
4.380802,21.4031,-0.1967696,113.9217,0
0.3179932,17.255,0.07771952,56.04211,0
0.03549957,40.0049,0.5209682,93.03914,0
2.804596,5.457001,-0.32363,101.1362,0
2.404007,44.59901,-0.1549536,69.31655,0
